Order_ID,Customer_ID,Customer_Name,Age,Gender,City,Product,Category,Quantity,Unit_Price,Discount,Payment_Method,Order_Date,Sales
ORD15495,CUST1112,Rahul Sharma,35,Female,Ahmedabad,Keyboard,Accessories,3,1800,0.05,Cash,2025-08-16,5130.0
ORD15496,CUST2064,Meera Singh,36,Male,Nagpur,Printer,Office,3,12000,0.05,UPI,2025-11-03,34200.0
ORD15497,CUST1102,Arjun Shah,53,Female,Nagpur,Tablet,Electronics,2,22000,0.0,UPI,2025-02-22,44000.0
ORD15498,CUST2393,Amit Singh,61,Female,Chennai,Monitor,Electronics,5,14000,0.05,UPI,2025-05-27,66500.0
ORD15499,CUST2198,Aarav Gupta,63,Male,Kolkata,Mouse,Accessories,3,900,0.15,UPI,2025-09-11,2295.0
ORD15500,CUST2850,Sneha Kulkarni,43,Female,Nagpur,Printer,Office,3,12000,0.05,UPI,2025-08-23,34200.0
ORD15501,CUST1341,Vikram Joshi,18,Female,Pune,Mobile Phone,Electronics,5,25000,0.1,Debit Card,2025-11-18,112500.0
ORD15502,CUST1920,Arjun Kulkarni,37,Male,Chennai,Mobile Phone,Electronics,4,25000,0.0,UPI,2025-02-28,100000.0
ORD15503,CUST2948,Riya Verma,28,Male,Ahmedabad,Printer,Office,4,12000,0.05,Credit Card,2025-11-03,45600.0
ORD15504,CUST1814,Aditya Verma,42,Male,Mumbai,Headphones,Electronics,3,2500,0.0,UPI,2025-05-17,7500.0
ORD15505,CUST1196,Arjun More,36,Male,Hyderabad,Smartwatch,Electronics,4,6000,0.0,Cash,2025-08-09,24000.0
ORD15506,CUST2608,Vikram Joshi,49,Male,Hyderabad,Printer,Office,4,12000,0.1,UPI,2025-07-14,43200.0
ORD15507,CUST2206,Ananya More,18,Male,Kolkata,Smartwatch,Electronics,4,6000,0.1,Cash,2025-01-22,21600.0
ORD15508,CUST2777,Ananya Verma,18,Female,Chennai,Keyboard,Accessories,2,1800,0.05,UPI,2025-10-31,3420.0
ORD15509,CUST2825,Neha Joshi,20,Female,Kolkata,Laptop,Electronics,1,55000,0.1,UPI,2025-11-17,49500.0
ORD15510,CUST2347,Amit Joshi,63,Female,Pune,Keyboard,Accessories,3,1800,0.15,Debit Card,2025-03-11,4590.0
ORD15511,CUST2137,Meera Khan,57,Female,Nagpur,Printer,Office,3,12000,0.0,Credit Card,2025-01-13,36000.0
ORD15512,CUST2876,Ananya Verma,49,Male,Nashik,Mobile Phone,Electronics,2,25000,0.0,UPI,2025-05-24,50000.0
ORD15513,CUST2699,Aditya Patil,64,Female,Nagpur,Headphones,Electronics,1,2500,0.1,Debit Card,2025-08-03,2250.0
ORD15514,CUST2575,Aarav Joshi,53,Male,Chennai,Camera,Electronics,1,35000,0.0,UPI,2025-11-10,35000.0
ORD15515,CUST2259,Rahul Sharma,60,Female,Hyderabad,Smartwatch,Electronics,2,6000,0.2,UPI,2025-01-31,9600.0
ORD15516,CUST1505,Arjun Sharma,25,Male,Delhi,Monitor,Electronics,5,14000,0.1,UPI,2025-12-03,63000.0
ORD15517,CUST2967,Kavya Khan,47,Male,Delhi,Smartwatch,Electronics,5,6000,0.1,Credit Card,2025-04-27,27000.0
ORD15518,CUST2095,Ananya Verma,56,Male,Nashik,Tablet,Electronics,1,22000,0.05,Credit Card,2025-02-07,20900.0
ORD15519,CUST1219,Sneha Joshi,51,Female,Delhi,Mouse,Accessories,5,900,0.1,Credit Card,2025-10-04,4050.0
ORD15520,CUST2541,Ananya Pawar,25,Female,Delhi,Printer,Office,5,12000,0.0,UPI,2025-05-23,60000.0
ORD15521,CUST2777,Meera Kulkarni,42,Male,Nashik,Keyboard,Accessories,5,1800,0.15,Debit Card,2025-10-30,7650.0
ORD15522,CUST1165,Neha Shah,43,Male,Delhi,Monitor,Electronics,1,14000,0.1,UPI,2025-11-14,12600.0
ORD15523,CUST2537,Rahul Pawar,44,Female,Hyderabad,Mobile Phone,Electronics,5,25000,0.0,Net Banking,2025-07-12,125000.0
ORD15524,CUST1381,Ananya Joshi,36,Male,Kolkata,Mobile Phone,Electronics,3,25000,0.1,UPI,2025-10-17,67500.0
ORD15525,CUST2208,Vikram Joshi,40,Female,Hyderabad,Mobile Phone,Electronics,1,25000,0.0,Cash,2025-04-28,25000.0
ORD15526,CUST2927,Pooja Singh,58,Male,Pune,Camera,Electronics,2,35000,0.0,UPI,2025-06-15,70000.0
ORD15527,CUST1369,Aditya Sharma,33,Male,Kolkata,Tablet,Electronics,5,22000,0.1,Debit Card,2025-10-04,99000.0
ORD15528,CUST2472,Amit Gupta,25,Male,Nagpur,Mobile Phone,Electronics,4,25000,0.1,UPI,2025-07-29,90000.0
ORD15529,CUST1008,Aditya Shah,47,Female,Mumbai,Mobile Phone,Electronics,1,25000,0.1,Debit Card,2025-04-03,22500.0
ORD15530,CUST2644,Amit Deshmukh,25,Male,Ahmedabad,Printer,Office,2,12000,0.0,Credit Card,2025-12-29,24000.0
ORD15531,CUST2406,Neha Joshi,28,Male,Kolkata,Tablet,Electronics,3,22000,0.1,Credit Card,2025-03-12,59400.0
ORD15532,CUST2406,Suresh Gupta,24,Female,Mumbai,Headphones,Electronics,2,2500,0.0,Debit Card,2025-11-12,5000.0
ORD15533,CUST1448,Amit Kulkarni,38,Male,Ahmedabad,Headphones,Electronics,5,2500,0.1,UPI,2025-03-15,11250.0
ORD15534,CUST2721,Rahul More,51,Male,Kolkata,Tablet,Electronics,4,22000,0.1,UPI,2025-10-17,79200.0
ORD15535,CUST2820,Neha Joshi,38,Female,Delhi,Mouse,Accessories,5,900,0.1,Cash,2025-05-12,4050.0
ORD15536,CUST2178,Aarav More,22,Female,Bengaluru,Camera,Electronics,2,35000,0.15,Debit Card,2025-12-27,59500.0
ORD15537,CUST1034,Vikram Pawar,60,Male,Hyderabad,Monitor,Electronics,1,14000,0.15,Net Banking,2025-12-23,11900.0
ORD15538,CUST1497,Ananya Sharma,34,Male,Hyderabad,Smartwatch,Electronics,4,6000,0.2,UPI,2025-08-25,19200.0
ORD15539,CUST1864,Meera Shah,38,Male,Nashik,Printer,Office,4,12000,0.2,UPI,2025-06-06,38400.0
ORD15540,CUST1022,Ananya Sharma,23,Female,Nashik,Laptop,Electronics,2,55000,0.15,UPI,2025-07-20,93500.0
ORD15541,CUST2404,Pooja Kulkarni,62,Female,Delhi,Headphones,Electronics,5,2500,0.2,Debit Card,2025-09-02,10000.0
ORD15542,CUST2172,Ananya Kulkarni,24,Female,Kolkata,Tablet,Electronics,2,22000,0.15,UPI,2025-08-24,37400.0
ORD15543,CUST2934,Amit Khan,28,Female,Ahmedabad,Monitor,Electronics,4,14000,0.1,UPI,2025-09-06,50400.0
ORD15544,CUST1663,Pooja Gupta,35,Male,Pune,Tablet,Electronics,2,22000,0.0,UPI,2025-07-14,44000.0
ORD15545,CUST2603,Aarav Sharma,55,Male,Chennai,Smartwatch,Electronics,4,6000,0.0,Net Banking,2025-12-17,24000.0
ORD15546,CUST2939,Neha Deshmukh,29,Female,Chennai,Monitor,Electronics,5,14000,0.15,Credit Card,2025-01-05,59500.0
ORD15547,CUST1590,Suresh Deshmukh,39,Male,Hyderabad,Headphones,Electronics,1,2500,0.1,UPI,2025-08-31,2250.0
ORD15548,CUST2768,Rohan Joshi,20,Female,Bengaluru,Mobile Phone,Electronics,1,25000,0.15,Credit Card,2025-06-15,21250.0
ORD15549,CUST2575,Amit More,36,Male,Nagpur,Tablet,Electronics,2,22000,0.05,UPI,2025-03-25,41800.0
ORD15550,CUST1677,Rohan Singh,60,Male,Chennai,Laptop,Electronics,4,55000,0.05,UPI,2025-09-23,209000.0
ORD15551,CUST2123,Aditya Singh,40,Female,Hyderabad,Headphones,Electronics,1,2500,0.1,Debit Card,2025-07-03,2250.0
ORD15552,CUST2665,Suresh Shah,51,Female,Chennai,Keyboard,Accessories,4,1800,0.15,Debit Card,2025-01-15,6120.0
ORD15553,CUST2555,Kavya Kulkarni,20,Female,Mumbai,Laptop,Electronics,5,55000,0.0,Credit Card,2025-09-06,275000.0
ORD15554,CUST1271,Kavya Gupta,40,Female,Chennai,Mouse,Accessories,2,900,0.15,UPI,2025-04-20,1530.0
ORD15555,CUST1001,Rahul Singh,22,Male,Hyderabad,Camera,Electronics,4,35000,0.15,UPI,2025-10-19,119000.0
ORD15556,CUST1287,Arjun Patil,46,Female,Bengaluru,Headphones,Electronics,2,2500,0.05,Credit Card,2025-11-11,4750.0
ORD15557,CUST2204,Meera More,51,Female,Kolkata,Mobile Phone,Electronics,4,25000,0.05,Credit Card,2025-04-04,95000.0
ORD15558,CUST1939,Sneha Deshmukh,61,Male,Chennai,Headphones,Electronics,4,2500,0.0,Cash,2025-12-05,10000.0
ORD15559,CUST2280,Priya Khan,22,Female,Delhi,Smartwatch,Electronics,5,6000,0.0,UPI,2025-08-09,30000.0
ORD15560,CUST2198,Sneha Singh,46,Female,Delhi,Monitor,Electronics,2,14000,0.1,Debit Card,2025-08-30,25200.0
ORD15561,CUST1854,Priya Kulkarni,62,Female,Kolkata,Tablet,Electronics,3,22000,0.0,UPI,2025-10-13,66000.0
ORD15562,CUST1050,Vikram Singh,41,Female,Chennai,Monitor,Electronics,4,14000,0.0,Credit Card,2025-09-27,56000.0
ORD15563,CUST2556,Riya Gupta,56,Female,Nashik,Monitor,Electronics,4,14000,0.15,UPI,2025-11-27,47600.0
ORD15564,CUST1617,Rohan Gupta,38,Male,Kolkata,Headphones,Electronics,1,2500,0.1,UPI,2025-10-15,2250.0
ORD15565,CUST1190,Riya Deshmukh,49,Male,Bengaluru,Smartwatch,Electronics,2,6000,0.1,Net Banking,2025-08-14,10800.0
ORD15566,CUST2775,Arjun Verma,60,Female,Delhi,Tablet,Electronics,3,22000,0.0,UPI,2025-02-20,66000.0
ORD15567,CUST2067,Pooja Pawar,22,Female,Ahmedabad,Tablet,Electronics,5,22000,0.15,UPI,2025-01-10,93500.0
ORD15568,CUST2541,Priya Joshi,35,Male,Hyderabad,Monitor,Electronics,3,14000,0.15,Debit Card,2025-05-31,35700.0
ORD15569,CUST2999,Meera Joshi,55,Male,Kolkata,Mouse,Accessories,5,900,0.1,UPI,2025-09-20,4050.0
ORD15570,CUST1760,Meera Joshi,52,Male,Pune,Camera,Electronics,3,35000,0.15,UPI,2025-04-13,89250.0
ORD15571,CUST1066,Arjun Singh,55,Female,Kolkata,Smartwatch,Electronics,3,6000,0.15,Net Banking,2025-03-17,15300.0
ORD15572,CUST1396,Aditya Pawar,33,Male,Ahmedabad,Mouse,Accessories,2,900,0.1,UPI,2025-10-28,1620.0
ORD15573,CUST2275,Pooja Patil,52,Female,Delhi,Printer,Office,1,12000,0.1,UPI,2025-07-09,10800.0
ORD15574,CUST1128,Neha Kulkarni,41,Male,Kolkata,Printer,Office,3,12000,0.0,UPI,2025-06-28,36000.0
ORD15575,CUST1697,Riya Kulkarni,53,Female,Delhi,Laptop,Electronics,4,55000,0.05,UPI,2025-10-18,209000.0
ORD15576,CUST1188,Ananya Pawar,22,Female,Hyderabad,Monitor,Electronics,4,14000,0.0,Net Banking,2025-04-21,56000.0
ORD15577,CUST2207,Vikram Singh,26,Female,Hyderabad,Tablet,Electronics,4,22000,0.0,UPI,2025-01-05,88000.0
ORD15578,CUST2607,Amit More,21,Male,Kolkata,Headphones,Electronics,1,2500,0.0,Debit Card,2025-10-27,2500.0
ORD15579,CUST1578,Sneha Khan,50,Female,Delhi,Tablet,Electronics,3,22000,0.15,Debit Card,2025-07-24,56100.0
ORD15580,CUST2992,Kavya Verma,44,Male,Hyderabad,Tablet,Electronics,5,22000,0.05,Credit Card,2025-12-13,104500.0
ORD15581,CUST1841,Ananya More,39,Male,Delhi,Mobile Phone,Electronics,5,25000,0.2,Net Banking,2025-06-02,100000.0
ORD15582,CUST1762,Rohan Shah,28,Male,Nashik,Tablet,Electronics,2,22000,0.1,UPI,2025-03-13,39600.0
ORD15583,CUST1667,Kavya Verma,22,Male,Pune,Laptop,Electronics,1,55000,0.05,Credit Card,2025-03-08,52250.0
ORD15584,CUST2436,Pooja Khan,27,Male,Delhi,Mouse,Accessories,3,900,0.1,UPI,2025-05-06,2430.0
ORD15585,CUST1933,Priya Kulkarni,20,Female,Nashik,Printer,Office,4,12000,0.05,Debit Card,2025-07-08,45600.0
ORD15586,CUST1079,Aarav Patil,32,Male,Pune,Tablet,Electronics,1,22000,0.2,UPI,2025-01-15,17600.0
ORD15587,CUST2043,Meera Shah,63,Female,Ahmedabad,Tablet,Electronics,1,22000,0.15,Cash,2025-07-24,18700.0
ORD15588,CUST2502,Suresh Verma,54,Male,Pune,Mobile Phone,Electronics,3,25000,0.0,Credit Card,2025-10-17,75000.0
ORD15589,CUST2971,Vikram Pawar,57,Female,Delhi,Smartwatch,Electronics,2,6000,0.15,UPI,2025-03-27,10200.0
ORD15590,CUST2805,Meera Deshmukh,34,Male,Kolkata,Headphones,Electronics,2,2500,0.1,UPI,2025-02-01,4500.0
ORD15591,CUST1045,Sneha Joshi,37,Male,Pune,Smartwatch,Electronics,2,6000,0.0,Debit Card,2025-03-30,12000.0
ORD15592,CUST2798,Priya More,21,Male,Chennai,Headphones,Electronics,4,2500,0.1,Net Banking,2025-03-04,9000.0
ORD15593,CUST2246,Rahul Sharma,51,Female,Kolkata,Camera,Electronics,4,35000,0.1,Net Banking,2025-05-27,126000.0
ORD15594,CUST1129,Aarav Deshmukh,51,Female,Ahmedabad,Tablet,Electronics,3,22000,0.05,Cash,2025-12-06,62700.0
ORD15595,CUST1618,Sneha Joshi,48,Female,Nashik,Mobile Phone,Electronics,2,25000,0.15,UPI,2025-12-02,42500.0
ORD15596,CUST1763,Amit Patil,51,Male,Chennai,Keyboard,Accessories,3,1800,0.0,Net Banking,2025-12-16,5400.0
ORD15597,CUST2657,Sneha More,20,Male,Pune,Monitor,Electronics,2,14000,0.1,Debit Card,2025-12-16,25200.0
ORD15598,CUST2254,Pooja Pawar,45,Male,Nashik,Printer,Office,1,12000,0.0,UPI,2025-07-26,12000.0
ORD15599,CUST1793,Neha Verma,58,Male,Ahmedabad,Mouse,Accessories,5,900,0.2,UPI,2025-02-04,3600.0
ORD15600,CUST2251,Priya More,54,Female,Mumbai,Printer,Office,5,12000,0.15,UPI,2025-06-01,51000.0
ORD15601,CUST2946,Kavya Pawar,46,Male,Ahmedabad,Mouse,Accessories,2,900,0.0,UPI,2025-06-26,1800.0
ORD15602,CUST1397,Vikram Shah,32,Male,Nashik,Camera,Electronics,3,35000,0.05,UPI,2025-09-07,99750.0
ORD15603,CUST1275,Neha Deshmukh,53,Male,Mumbai,Smartwatch,Electronics,4,6000,0.0,Debit Card,2025-07-22,24000.0
ORD15604,CUST1138,Aditya Gupta,52,Male,Nagpur,Laptop,Electronics,2,55000,0.15,UPI,2025-11-08,93500.0
ORD15605,CUST2197,Aditya Joshi,58,Female,Pune,Tablet,Electronics,2,22000,0.0,Debit Card,2025-01-11,44000.0
ORD15606,CUST2351,Pooja Pawar,27,Male,Ahmedabad,Keyboard,Accessories,4,1800,0.15,UPI,2025-02-03,6120.0
ORD15607,CUST1783,Ananya Joshi,34,Male,Nagpur,Mouse,Accessories,2,900,0.15,Net Banking,2025-03-01,1530.0
ORD15608,CUST1215,Suresh Joshi,47,Female,Hyderabad,Monitor,Electronics,1,14000,0.1,UPI,2025-09-11,12600.0
ORD15609,CUST1228,Meera Khan,25,Male,Chennai,Mouse,Accessories,4,900,0.05,Net Banking,2025-06-13,3420.0
ORD15610,CUST1107,Aarav Patil,40,Male,Bengaluru,Laptop,Electronics,1,55000,0.05,UPI,2025-09-24,52250.0
ORD15611,CUST1159,Aarav Shah,36,Female,Pune,Printer,Office,5,12000,0.1,Credit Card,2025-06-03,54000.0
ORD15612,CUST2918,Riya Patil,54,Female,Hyderabad,Mobile Phone,Electronics,4,25000,0.1,Cash,2025-01-08,90000.0
ORD15613,CUST2160,Suresh Patil,60,Female,Nagpur,Printer,Office,4,12000,0.1,UPI,2025-03-19,43200.0
ORD15614,CUST2787,Riya Patil,53,Female,Kolkata,Camera,Electronics,3,35000,0.1,Cash,2025-01-01,94500.0
ORD15615,CUST1030,Rahul Verma,21,Female,Mumbai,Mobile Phone,Electronics,3,25000,0.05,Net Banking,2025-09-07,71250.0
ORD15616,CUST2122,Sneha Shah,43,Male,Kolkata,Printer,Office,4,12000,0.15,UPI,2025-08-26,40800.0
ORD15617,CUST1609,Arjun Joshi,64,Male,Ahmedabad,Monitor,Electronics,5,14000,0.0,Credit Card,2025-08-08,70000.0
ORD15618,CUST1769,Rahul Joshi,57,Female,Mumbai,Printer,Office,2,12000,0.1,UPI,2025-03-10,21600.0
ORD15619,CUST1784,Vikram Shah,44,Male,Mumbai,Monitor,Electronics,3,14000,0.15,Debit Card,2025-05-11,35700.0
ORD15620,CUST1882,Rohan Shah,30,Male,Nashik,Monitor,Electronics,5,14000,0.0,UPI,2025-09-22,70000.0
ORD15621,CUST2547,Amit Khan,61,Female,Mumbai,Mobile Phone,Electronics,5,25000,0.1,Debit Card,2025-07-17,112500.0
ORD15622,CUST1923,Priya Deshmukh,51,Male,Hyderabad,Smartwatch,Electronics,3,6000,0.15,Debit Card,2025-09-11,15300.0
ORD15623,CUST1342,Rahul Kulkarni,50,Male,Nagpur,Headphones,Electronics,2,2500,0.1,Debit Card,2025-06-25,4500.0
ORD15624,CUST1168,Amit Joshi,63,Female,Nashik,Tablet,Electronics,3,22000,0.0,Credit Card,2025-05-04,66000.0
ORD15625,CUST2235,Meera Singh,43,Female,Pune,Mouse,Accessories,5,900,0.0,Credit Card,2025-09-17,4500.0
ORD15626,CUST1684,Ananya Shah,37,Male,Ahmedabad,Headphones,Electronics,1,2500,0.05,UPI,2025-10-16,2375.0
ORD15627,CUST2862,Ananya Singh,25,Male,Nashik,Laptop,Electronics,3,55000,0.05,UPI,2025-05-05,156750.0
ORD15628,CUST1632,Suresh Pawar,33,Male,Nashik,Smartwatch,Electronics,5,6000,0.2,Net Banking,2025-12-06,24000.0
ORD15629,CUST2209,Kavya Singh,22,Male,Nashik,Headphones,Electronics,3,2500,0.1,Credit Card,2025-12-07,6750.0
ORD15630,CUST1432,Sneha More,51,Female,Kolkata,Mobile Phone,Electronics,5,25000,0.05,Credit Card,2025-01-06,118750.0
ORD15631,CUST2448,Riya Singh,64,Female,Nagpur,Laptop,Electronics,2,55000,0.15,UPI,2025-10-01,93500.0
ORD15632,CUST1039,Suresh Verma,44,Male,Hyderabad,Keyboard,Accessories,5,1800,0.1,Net Banking,2025-07-28,8100.0
ORD15633,CUST1980,Amit Khan,53,Female,Nashik,Smartwatch,Electronics,4,6000,0.05,Debit Card,2025-10-20,22800.0
ORD15634,CUST1387,Kavya Sharma,21,Female,Pune,Headphones,Electronics,1,2500,0.05,UPI,2025-07-28,2375.0
ORD15635,CUST2975,Riya Deshmukh,59,Female,Ahmedabad,Laptop,Electronics,5,55000,0.0,UPI,2025-09-08,275000.0
ORD15636,CUST1769,Pooja More,24,Male,Nagpur,Keyboard,Accessories,3,1800,0.2,UPI,2025-09-07,4320.0
ORD15637,CUST1791,Aditya Deshmukh,54,Male,Kolkata,Printer,Office,3,12000,0.1,Debit Card,2025-06-10,32400.0
ORD15638,CUST1742,Aditya Kulkarni,53,Female,Ahmedabad,Laptop,Electronics,5,55000,0.15,UPI,2025-06-08,233750.0
ORD15639,CUST2475,Sneha Shah,41,Female,Bengaluru,Mobile Phone,Electronics,4,25000,0.05,Net Banking,2025-08-19,95000.0
ORD15640,CUST2982,Ananya Singh,32,Male,Chennai,Printer,Office,5,12000,0.15,Credit Card,2025-07-23,51000.0
ORD15641,CUST2139,Ananya Shah,23,Female,Kolkata,Mobile Phone,Electronics,2,25000,0.0,Cash,2025-02-03,50000.0
ORD15642,CUST2954,Priya Pawar,43,Female,Chennai,Headphones,Electronics,4,2500,0.2,Debit Card,2025-10-28,8000.0
ORD15643,CUST1401,Riya Joshi,43,Female,Delhi,Tablet,Electronics,5,22000,0.15,UPI,2025-04-10,93500.0
ORD15644,CUST2328,Pooja Pawar,42,Male,Bengaluru,Headphones,Electronics,1,2500,0.05,Credit Card,2025-04-28,2375.0
ORD15645,CUST2627,Sneha Singh,50,Female,Ahmedabad,Printer,Office,4,12000,0.15,UPI,2025-09-01,40800.0
ORD15646,CUST2333,Priya Joshi,20,Female,Mumbai,Monitor,Electronics,5,14000,0.15,Net Banking,2025-05-19,59500.0
ORD15647,CUST2597,Vikram Khan,26,Female,Kolkata,Headphones,Electronics,1,2500,0.15,UPI,2025-11-22,2125.0
ORD15648,CUST2127,Amit Verma,54,Female,Bengaluru,Printer,Office,5,12000,0.05,Debit Card,2025-02-28,57000.0
ORD15649,CUST2751,Amit Kulkarni,55,Male,Chennai,Laptop,Electronics,2,55000,0.1,Credit Card,2025-04-08,99000.0
ORD15650,CUST1102,Priya Deshmukh,47,Male,Hyderabad,Camera,Electronics,3,35000,0.15,Debit Card,2025-07-04,89250.0
ORD15651,CUST2931,Pooja Patil,44,Male,Ahmedabad,Headphones,Electronics,5,2500,0.15,UPI,2025-09-11,10625.0
ORD15652,CUST1655,Meera Sharma,30,Male,Mumbai,Laptop,Electronics,4,55000,0.05,Net Banking,2025-09-04,209000.0
ORD15653,CUST2114,Riya Joshi,40,Male,Mumbai,Mobile Phone,Electronics,5,25000,0.15,Net Banking,2025-09-17,106250.0
ORD15654,CUST2142,Amit Patil,20,Male,Delhi,Smartwatch,Electronics,5,6000,0.0,Credit Card,2025-05-01,30000.0
ORD15655,CUST2163,Suresh More,40,Female,Nagpur,Tablet,Electronics,5,22000,0.15,UPI,2025-03-05,93500.0
ORD15656,CUST1903,Amit Deshmukh,52,Female,Pune,Mobile Phone,Electronics,5,25000,0.05,Cash,2025-09-02,118750.0
ORD15657,CUST2327,Neha Sharma,41,Male,Ahmedabad,Mobile Phone,Electronics,4,25000,0.05,Debit Card,2025-11-21,95000.0
ORD15658,CUST1752,Aditya Pawar,54,Female,Nagpur,Printer,Office,4,12000,0.1,Debit Card,2025-03-23,43200.0
ORD15659,CUST2672,Pooja Joshi,29,Male,Hyderabad,Monitor,Electronics,5,14000,0.05,Net Banking,2025-11-20,66500.0
ORD15660,CUST2541,Rahul Kulkarni,37,Male,Ahmedabad,Mouse,Accessories,3,900,0.1,Debit Card,2025-07-03,2430.0
ORD15661,CUST2233,Rohan Verma,35,Female,Kolkata,Camera,Electronics,5,35000,0.1,Net Banking,2025-06-02,157500.0
ORD15662,CUST1087,Amit Khan,24,Male,Nashik,Monitor,Electronics,4,14000,0.05,Net Banking,2025-05-10,53200.0
ORD15663,CUST2986,Kavya Joshi,43,Female,Chennai,Printer,Office,2,12000,0.0,UPI,2025-02-04,24000.0
ORD15664,CUST1859,Neha Pawar,29,Male,Bengaluru,Tablet,Electronics,5,22000,0.15,UPI,2025-11-20,93500.0
ORD15665,CUST1319,Neha Deshmukh,51,Female,Nashik,Camera,Electronics,5,35000,0.05,UPI,2025-12-30,166250.0
ORD15666,CUST2813,Ananya Verma,65,Male,Nagpur,Camera,Electronics,5,35000,0.1,Net Banking,2025-07-26,157500.0
ORD15667,CUST1967,Priya Deshmukh,49,Male,Delhi,Printer,Office,5,12000,0.1,UPI,2025-11-07,54000.0
ORD15668,CUST1887,Ananya Singh,47,Male,Nagpur,Keyboard,Accessories,1,1800,0.15,Credit Card,2025-11-05,1530.0
ORD15669,CUST1633,Kavya Singh,19,Female,Chennai,Mobile Phone,Electronics,5,25000,0.1,UPI,2025-01-20,112500.0
ORD15670,CUST2269,Neha Deshmukh,25,Male,Bengaluru,Smartwatch,Electronics,4,6000,0.0,Cash,2025-09-15,24000.0
ORD15671,CUST2894,Rahul Deshmukh,50,Male,Bengaluru,Keyboard,Accessories,4,1800,0.15,Debit Card,2025-10-28,6120.0
ORD15672,CUST2114,Kavya Shah,63,Male,Hyderabad,Printer,Office,1,12000,0.2,Credit Card,2025-06-21,9600.0
ORD15673,CUST2502,Amit Shah,59,Male,Hyderabad,Keyboard,Accessories,5,1800,0.1,Debit Card,2025-07-12,8100.0
ORD15674,CUST1652,Aditya More,47,Male,Chennai,Smartwatch,Electronics,3,6000,0.2,UPI,2025-04-30,14400.0
ORD15675,CUST2136,Meera Khan,62,Male,Delhi,Printer,Office,5,12000,0.1,Cash,2025-11-11,54000.0
ORD15676,CUST2931,Amit Verma,59,Female,Delhi,Printer,Office,4,12000,0.1,UPI,2025-06-26,43200.0
ORD15677,CUST1950,Pooja Khan,62,Male,Bengaluru,Camera,Electronics,2,35000,0.05,UPI,2025-10-29,66500.0
ORD15678,CUST2418,Vikram Deshmukh,45,Male,Nashik,Keyboard,Accessories,2,1800,0.1,UPI,2025-12-09,3240.0
ORD15679,CUST2911,Amit Patil,30,Female,Mumbai,Laptop,Electronics,3,55000,0.05,UPI,2025-06-20,156750.0
ORD15680,CUST1240,Arjun Kulkarni,41,Male,Mumbai,Headphones,Electronics,5,2500,0.0,Debit Card,2025-10-19,12500.0
ORD15681,CUST2296,Ananya Khan,50,Female,Mumbai,Printer,Office,1,12000,0.0,Debit Card,2025-10-25,12000.0
ORD15682,CUST1143,Rahul Singh,22,Male,Mumbai,Keyboard,Accessories,5,1800,0.05,UPI,2025-05-03,8550.0
ORD15683,CUST1954,Pooja Verma,65,Female,Delhi,Mouse,Accessories,3,900,0.05,Debit Card,2025-04-05,2565.0
ORD15684,CUST2743,Amit Sharma,23,Female,Mumbai,Tablet,Electronics,3,22000,0.1,Credit Card,2025-11-20,59400.0
ORD15685,CUST1119,Vikram More,21,Male,Hyderabad,Mouse,Accessories,3,900,0.05,Net Banking,2025-02-16,2565.0
ORD15686,CUST1596,Riya Patil,59,Male,Nashik,Keyboard,Accessories,2,1800,0.2,Debit Card,2025-08-22,2880.0
ORD15687,CUST2924,Priya Singh,60,Male,Ahmedabad,Mobile Phone,Electronics,5,25000,0.05,Credit Card,2025-08-09,118750.0
ORD15688,CUST2275,Ananya Gupta,51,Female,Delhi,Mobile Phone,Electronics,5,25000,0.05,UPI,2025-04-14,118750.0
ORD15689,CUST2302,Ananya Deshmukh,46,Male,Mumbai,Keyboard,Accessories,1,1800,0.0,Credit Card,2025-05-23,1800.0
ORD15690,CUST1163,Neha Verma,38,Female,Pune,Camera,Electronics,3,35000,0.05,UPI,2025-07-26,99750.0
ORD15691,CUST1654,Aarav Shah,43,Female,Kolkata,Camera,Electronics,3,35000,0.0,Debit Card,2025-12-10,105000.0
ORD15692,CUST1350,Aarav Deshmukh,49,Male,Bengaluru,Printer,Office,4,12000,0.1,Credit Card,2025-05-17,43200.0
ORD15693,CUST1031,Riya Joshi,39,Female,Delhi,Smartwatch,Electronics,4,6000,0.15,UPI,2025-08-02,20400.0
ORD15694,CUST1458,Rahul Patil,58,Male,Delhi,Headphones,Electronics,2,2500,0.0,UPI,2025-07-29,5000.0
ORD15695,CUST2862,Suresh Gupta,31,Male,Mumbai,Printer,Office,5,12000,0.05,Net Banking,2025-02-26,57000.0
ORD15696,CUST1091,Riya Kulkarni,51,Male,Chennai,Mouse,Accessories,1,900,0.0,UPI,2025-11-09,900.0
ORD15697,CUST1128,Neha Kulkarni,54,Male,Nashik,Headphones,Electronics,1,2500,0.15,Credit Card,2025-01-14,2125.0
ORD15698,CUST1779,Priya Joshi,61,Male,Nashik,Mouse,Accessories,3,900,0.15,Cash,2025-08-10,2295.0
ORD15699,CUST2572,Neha Kulkarni,18,Male,Chennai,Camera,Electronics,1,35000,0.0,Debit Card,2025-09-28,35000.0
ORD15700,CUST1970,Neha More,49,Female,Nashik,Keyboard,Accessories,3,1800,0.05,Credit Card,2025-07-19,5130.0
ORD15701,CUST1848,Pooja Sharma,49,Female,Pune,Smartwatch,Electronics,5,6000,0.2,Debit Card,2025-01-01,24000.0
